,order_id,product_category,product_id,order_date,delivery_date,amount,qty,valid_delivered_qty,unit_price
1478,1478,2,102,2025-02-02,2025-03-30,2999295.4417569195,29.0,27.0,103423.98075023861
1479,1479,2,103,2025-02-02,2025-03-30,237366.5131972689,2.0,2.0,118683.25659863446
1483,1483,2,120,2025-02-02,2025-03-30,154288.23357822478,1.0,1.0,154288.23357822478
1474,1474,2,85,2025-02-02,2025-03-30,1851458.8029386972,14.0,9.0,132247.0573527641
1477,1477,2,101,2025-02-02,2025-03-30,5571331.159758754,53.0,46.0,105119.45584450479
1475,1475,2,86,2025-02-02,2025-03-30,420477.8233780192,4.0,2.0,105119.4558445048
1473,1473,2,83,2025-02-02,2025-03-30,593416.2829931723,5.0,5.0,118683.25659863446
1486,1486,2,113,2025-02-04,2025-03-29,7327775.46836544,45.0,45.0,162839.45485256534
1487,1487,2,81,2025-02-05,2025-03-14,15136004.8717522,53.0,53.0,285584.9975802302
1489,1489,2,93,2025-02-06,2025-05-06,10797303.376761364,52.0,52.0,207640.44955310316
1488,1488,4,6,2025-02-06,2025-02-18,1135165.5901016933,4.0,4.0,283791.3975254233
1490,1490,2,117,2025-02-09,2025-03-24,10935004.78470184,69.0,69.0,158478.33021307012
1491,1491,2,109,2025-02-09,,10753271.148443488,68.0,,158136.3404182866
1492,1492,2,102,2025-02-09,2025-03-17,7174734.918237856,40.0,40.0,179368.3729559464
1493,1493,2,83,2025-02-10,2025-04-09,14611092.752731731,60.0,60.0,243518.21254552886
1494,1494,2,86,2025-02-10,2025-07-26,7866656.055215237,34.0,34.0,231372.2369180952
1495,1495,0,11,2025-02-11,2025-03-14,60188212.70818485,24.0,24.0,2507842.1961743687
1496,1496,2,117,2025-02-12,2025-05-09,24184883.328233022,166.0,166.0,145692.0682423676
1497,1497,2,101,2025-02-12,2025-04-09,31592081.01116469,201.0,201.0,157174.5323938542
1498,1498,2,118,2025-02-13,2025-06-12,19059212.18658995,115.0,115.0,165732.27988339085
1499,1499,2,127,2025-02-13,2025-04-06,2621601.578308636,20.0,20.0,131080.0789154318
1500,1500,2,80,2025-02-14,2025-03-16,2594824.6018372867,5.0,5.0,518964.9203674573
1501,1501,2,95,2025-02-17,2025-03-16,158674.2102640681,1.0,1.0,158674.2102640681
1502,1502,2,93,2025-02-17,2025-03-16,1110719.471848477,7.0,7.0,158674.21026406813
1503,1503,2,96,2025-02-17,2025-03-16,230798.85129318995,1.0,1.0,230798.85129318995
1504,1504,2,80,2025-02-20,2025-04-15,397386.7763731267,1.0,1.0,397386.7763731267
1505,1505,2,81,2025-02-20,2025-06-24,11044633.36459988,39.0,39.0,283195.72729743284
1506,1506,2,113,2025-02-21,2025-03-29,5742494.30337855,39.0,39.0,147243.44367637308
1511,1511,2,95,2025-02-24,2025-05-02,2096387.0394416095,10.0,10.0,209638.70394416095
1510,1510,2,94,2025-02-24,,33378551.903871864,175.0,,190734.5823078392
1512,1512,2,88,2025-02-24,2025-04-06,1924279.4825246087,10.0,10.0,192427.94825246086
1508,1508,2,74,2025-02-24,2025-06-25,5657014.175275193,20.0,20.0,282850.70876375964
1507,1507,2,75,2025-02-24,2025-06-27,22345205.99233701,158.0,158.0,141425.35438187982
1509,1509,4,6,2025-02-24,2025-03-10,260699.1023250384,1.0,1.0,260699.1023250384
1515,1515,2,104,2025-02-26,2025-04-05,1598890.357197914,10.0,10.0,159889.0357197914
1519,1519,2,111,2025-02-26,2025-04-28,295643.87736867095,2.0,2.0,147821.93868433547
1518,1518,2,93,2025-02-26,2025-05-01,7127129.186566174,45.0,45.0,158380.64859035943
1517,1517,2,111,2025-02-26,2025-04-05,1478219.386843355,10.0,10.0,147821.9386843355
1516,1516,2,112,2025-02-26,2025-04-05,1478219.386843355,10.0,10.0,147821.9386843355
1514,1514,2,87,2025-02-26,2025-05-02,2192078.6797183403,10.0,10.0,219207.86797183403
1513,1513,2,101,2025-02-26,2025-07-25,41807739.80839718,270.0,103.0,154843.48077184142
1520,1520,2,83,2025-02-27,2025-04-02,7809572.279791356,36.0,36.0,216932.56332753767
1521,1521,4,6,2025-02-27,2025-03-10,762642.7811785507,3.0,3.0,254214.26039285024
1529,1529,4,3,2025-03-04,2025-05-12,314136.148691972,5.0,5.0,62827.2297383944
1523,1523,2,121,2025-03-04,2025-04-10,4236148.984195183,30.0,30.0,141204.96613983944
1527,1527,2,83,2025-03-04,2025-06-05,12231519.819027292,60.0,60.0,203858.66365045487
1522,1522,2,97,2025-03-04,2025-04-10,4788994.418806559,30.0,30.0,159633.14729355197
1525,1525,2,97,2025-03-04,2025-05-30,1858325.313178044,13.0,13.0,142948.1010136957
1526,1526,2,83,2025-03-04,2025-05-21,13790811.010221325,60.0,2.0,229846.8501703554
1524,1524,4,2,2025-03-04,2025-08-08,977312.4625972464,20.0,20.0,48865.62312986232
1531,1531,2,106,2025-03-07,2025-04-09,1454946.9207565633,10.0,10.0,145494.69207565632
1532,1532,2,94,2025-03-10,2025-04-28,7296545.2640131265,44.0,44.0,165830.5741821165
1528,1528,2,98,2025-03-10,2025-04-21,204031.8453474332,1.0,1.0,204031.8453474332
1572,1572,2,110,2025-03-11,2025-05-09,4039437.87710637,30.0,30.0,134647.929236879
1563,1563,2,127,2025-03-11,2025-05-09,247986.89719544453,2.0,2.0,123993.44859772226
1564,1564,2,85,2025-03-11,2025-05-09,9147103.247860365,54.0,51.0,169390.80088630304
1565,1565,2,86,2025-03-11,2025-05-09,5081724.026589091,30.0,26.0,169390.80088630304
1566,1566,2,87,2025-03-11,2025-05-09,388502.511422004,2.0,2.0,194251.255711002
1567,1567,2,88,2025-03-11,2025-05-09,388502.511422004,2.0,2.0,194251.255711002
1568,1568,2,95,2025-03-11,2025-05-09,358546.4354220562,2.0,2.0,179273.2177110281
1569,1569,2,96,2025-03-11,2025-05-09,358546.4354220562,2.0,2.0,179273.2177110281
1571,1571,2,104,2025-03-11,2025-05-09,328281.5338963357,2.0,2.0,164140.76694816785
1535,1535,2,83,2025-03-11,,12940033.50203974,60.0,,215667.22503399567
1562,1562,2,126,2025-03-11,2025-05-09,247986.89719544453,2.0,2.0,123993.44859772226
1559,1559,2,120,2025-03-11,,299029.2712696237,2.0,,149514.63563481186
1547,1547,2,96,2025-03-11,,352553.367268912,2.0,,176276.683634456
1570,1570,2,103,2025-03-11,2025-05-09,328281.5338963357,2.0,2.0,164140.76694816785
1533,1533,2,80,2025-03-11,,19353708.124137644,38.0,,509308.108529938
1577,1577,2,117,2025-03-11,2025-04-05,4236859.805973572,30.0,30.0,141228.66019911907
1573,1573,2,111,2025-03-11,2025-05-09,308516.7002468856,2.0,2.0,154258.3501234428
1576,1576,2,120,2025-03-11,2025-05-09,302649.01525720506,2.0,2.0,151324.50762860253
1575,1575,2,119,2025-03-11,2025-05-09,302649.01525720506,2.0,2.0,151324.50762860253
1578,1578,2,112,2025-03-11,2025-05-09,302843.2104172051,2.0,2.0,151421.60520860256
1574,1574,2,118,2025-03-11,2025-05-09,3979216.899580701,30.0,30.0,132640.5633193567
1534,1534,2,81,2025-03-11,,13515320.022372324,53.0,,255006.03815796837
1561,1561,2,125,2025-03-11,2025-05-09,3288991.84947881,30.0,30.0,109633.06164929367
1536,1536,2,124,2025-03-11,,7990304.593421141,72.0,,110976.45268640474
1546,1546,2,95,2025-03-11,,352553.367268912,2.0,,176276.683634456
1538,1538,2,126,2025-03-11,,244075.31308600804,2.0,,122037.65654300402
1539,1539,2,127,2025-03-11,,244075.31308600804,2.0,,122037.65654300402
1541,1541,2,86,2025-03-11,,5124675.480713552,30.0,,170822.51602378505
1560,1560,2,124,2025-03-11,2025-05-09,7782403.249470987,72.0,72.0,108088.93402043037
1542,1542,2,87,2025-03-11,,372497.9373743618,2.0,,186248.9686871809
1543,1543,2,88,2025-03-11,,372497.9373743618,2.0,,186248.9686871809
1544,1544,2,93,2025-03-11,,9617028.381216144,61.0,,157656.20297075645
1540,1540,2,85,2025-03-11,,9224415.865284394,54.0,,170822.51602378508
1558,1558,2,119,2025-03-11,,299029.2712696237,2.0,,149514.63563481186
1554,1554,2,111,2025-03-11,,302596.5149178237,2.0,,151298.25745891186
1556,1556,2,117,2025-03-11,,10332570.793508114,76.0,,135954.87886194888
1548,1548,2,101,2025-03-11,,9692482.17780055,67.0,,144663.91310150074
1549,1549,2,102,2025-03-11,,4339917.393045021,30.0,,144663.91310150072
1550,1550,2,103,2025-03-11,,323294.31048063305,2.0,,161647.15524031653
1551,1551,2,104,2025-03-11,,323294.31048063305,2.0,,161647.15524031653
1557,1557,2,118,2025-03-11,,4078646.365858466,30.0,,135954.87886194888
1552,1552,2,110,2025-03-11,,4060783.897447776,30.0,,135359.4632482592
1537,1537,2,125,2025-03-11,,3329293.580592142,30.0,,110976.45268640474
1553,1553,2,109,2025-03-11,,9069084.037633363,67.0,,135359.46324825916
1555,1555,2,112,2025-03-11,,302596.5149178237,2.0,,151298.25745891186
1545,1545,2,94,2025-03-11,,4806592.9098058585,30.0,,160219.76366019528
1582,1582,2,78,2025-03-12,2025-04-25,100695.36746372072,2.0,2.0,50347.68373186036
1581,1581,2,76,2025-03-12,2025-04-24,50347.68373186036,1.0,1.0,50347.68373186036
1580,1580,2,77,2025-03-12,2025-04-25,100695.36746372072,2.0,2.0,50347.68373186036
1579,1579,2,75,2025-03-12,2025-04-24,302086.10239116213,6.0,6.0,50347.68373186036
1583,1583,2,86,2025-03-13,2025-04-28,10334331.664165089,60.0,60.0,172238.86106941814
1584,1584,2,101,2025-03-14,2025-04-24,529067.7635267436,4.0,4.0,132266.9408816859
1585,1585,2,101,2025-03-14,2025-04-24,152983.44969448008,1.0,1.0,152983.44969448008
1453,1453,0,14,2025-03-20,2025-06-14,93410873.7156523,43.0,43.0,2172345.900364007
1587,1587,2,117,2025-03-24,,7850240.472204093,56.0,,140182.86557507308
1590,1590,2,124,2025-03-24,2025-05-10,5674209.318146434,54.0,54.0,105077.95033604506
1586,1586,2,101,2025-03-24,2025-07-01,5033854.22499488,34.0,30.0,148054.5360292612
1589,1589,2,125,2025-03-24,2025-05-10,4444353.307875258,42.0,42.0,105817.93590179186
1588,1588,2,83,2025-03-24,2025-03-26,325726.844924325,1.0,1.0,325726.844924325
1591,1591,2,85,2025-03-26,2025-05-09,4173443.4283882338,25.0,25.0,166937.73713552934
1592,1592,2,83,2025-03-28,2025-03-30,1234913.508247031,4.0,4.0,308728.3770617577
1593,1593,3,73,2025-03-28,2025-03-28,88230.08265849258,24.0,24.0,3676.2534441038574
1600,1600,0,27,2025-04-01,2025-06-24,64220973.42218874,92.0,83.0,698054.0589368341
1601,1601,2,94,2025-04-01,2025-04-17,125680.7056780098,1.0,1.0,125680.7056780098
1602,1602,2,124,2025-04-01,2025-04-18,3633811.707646805,19.0,19.0,191253.24777088445
1603,1603,2,118,2025-04-01,2025-04-17,231252.49844753803,2.0,2.0,115626.24922376902
1604,1604,2,127,2025-04-01,2025-04-17,180980.21617633413,1.0,1.0,180980.21617633413
1605,1605,2,126,2025-04-01,2025-04-17,120653.47745088942,1.0,1.0,120653.47745088942
1606,1606,2,125,2025-04-01,2025-04-18,603267.3872544471,5.0,5.0,120653.47745088942
1640,1640,4,61,2025-04-02,2025-06-09,7898608.253137384,40.0,40.0,197465.20632843458
1611,1611,2,95,2025-04-02,2025-05-25,1394176.804006822,8.0,8.0,174272.10050085274
1610,1610,2,96,2025-04-02,2025-05-25,1394176.804006822,8.0,8.0,174272.10050085274
1639,1639,4,32,2025-04-02,2025-06-09,11242772.23335713,28.0,28.0,401527.5797627546
1608,1608,2,104,2025-04-02,2025-05-25,1275523.4589849648,8.0,8.0,159440.4323731206
1607,1607,2,119,2025-04-02,2025-05-25,1180600.782967479,8.0,8.0,147575.09787093487
1609,1609,2,103,2025-04-02,2025-05-25,1275523.4589849648,8.0,8.0,159440.4323731206
1616,1616,2,85,2025-04-03,2025-05-13,1259681.188609365,9.0,9.0,139964.57651215166
1621,1621,2,102,2025-04-03,2025-06-04,9699173.085512085,64.0,64.0,151549.57946112633
1805,1889,2,106,2025-04-03,,1121300.6473938965,6.0,,186883.44123231608
1615,1615,2,126,2025-04-03,2025-05-13,1000746.7220618842,11.0,11.0,90976.97473289857
1597,1597,2,113,2025-04-03,2025-06-12,8044795.494293919,59.0,59.0,136352.4660049817
1596,1596,2,106,2025-04-03,2025-06-12,6814694.138788182,47.0,47.0,144993.49231464218
1619,1619,2,117,2025-04-03,2025-05-13,1007744.9508874918,9.0,9.0,111971.66120972131
1598,1598,2,114,2025-04-03,2025-06-12,10294537.954339596,71.0,71.0,144993.49231464218
1612,1612,2,80,2025-04-03,2025-05-13,4245125.60561356,10.0,10.0,424512.560561356
1613,1613,2,124,2025-04-03,2025-05-13,454884.87366449286,5.0,5.0,90976.97473289857
1620,1620,2,83,2025-04-03,2025-06-04,23539988.020030014,120.0,120.0,196166.56683358346
1614,1614,2,125,2025-04-03,2025-05-13,909769.7473289856,10.0,10.0,90976.97473289855
1618,1618,2,111,2025-04-03,2025-05-13,1399645.7651215163,10.0,10.0,139964.57651215163
1599,1599,2,106,2025-04-03,,4111435.7071109535,22.0,,186883.44123231608
1617,1617,2,110,2025-04-03,2025-05-13,1679574.9181458198,12.0,12.0,139964.57651215166
1623,1623,2,118,2025-04-04,2025-06-05,522496.5480250818,4.0,4.0,130624.13700627045
1622,1622,2,124,2025-04-04,2025-06-05,11201386.670020854,106.0,106.0,105673.45915114014
1624,1624,2,111,2025-04-04,2025-06-05,587074.7730618896,4.0,4.0,146768.6932654724
1625,1625,2,87,2025-04-04,2025-06-05,748520.3356539094,4.0,4.0,187130.08391347734
1626,1626,2,85,2025-04-04,2025-06-05,11558034.594655951,70.0,70.0,165114.77992365646
1627,1627,2,126,2025-04-04,2025-06-05,481401.3139107495,4.0,4.0,120350.32847768738
1628,1628,2,77,2025-04-07,2025-05-17,212602.28417071688,2.0,2.0,106301.14208535844
1629,1629,2,110,2025-04-07,2025-04-18,1303526.7538601912,11.0,11.0,118502.43216910829
1630,1630,2,102,2025-04-08,2025-06-06,12531566.116626006,90.0,90.0,139239.62351806674
1631,1631,2,83,2025-04-09,2025-07-20,58993061.28115118,300.0,300.0,196643.53760383726
1632,1632,2,85,2025-04-09,2025-06-23,32360256.0533234,200.0,200.0,161801.280266617
1633,1633,2,102,2025-04-13,2025-07-04,5357127.1620893,40.0,40.0,133928.1790522325
1634,1634,4,61,2025-04-15,2025-08-14,25674379.367457405,135.0,135.0,190180.5879070919
1641,1641,4,61,2025-04-15,2025-06-16,10603741.030500092,50.0,50.0,212074.82061000183
1796,1831,4,58,2025-04-15,,280661.78135028936,1.0,,280661.78135028936
1797,1832,4,0,2025-04-15,,428637.156342368,5.0,,85727.43126847359
1638,1638,4,71,2025-04-15,2025-08-13,3341201.2429734515,11.0,11.0,303745.567543041
1637,1637,4,58,2025-04-15,2025-08-13,6982344.441731803,25.0,25.0,279293.77766927215
1636,1636,4,58,2025-04-15,,7261638.219401075,26.0,,279293.7776692721
1635,1635,4,0,2025-04-15,,426547.8900201918,5.0,,85309.57800403835
1643,1643,2,106,2025-04-16,2025-05-30,2767635.4039558447,28.0,28.0,98844.1215698516
1642,1642,2,83,2025-04-16,2025-05-26,4560710.146850503,29.0,3.0,157265.86713277598
1697,1697,4,6,2025-04-22,2025-06-19,2205220.030635613,8.0,8.0,275652.5038294516
1646,1646,2,86,2025-04-22,,5195735.836293173,30.0,,173191.19454310575
1647,1647,4,6,2025-04-22,2025-05-07,2307586.3361617546,8.0,7.0,288448.2920202193
1648,1648,2,94,2025-04-22,2025-07-23,9661650.060628464,66.0,66.0,146388.63728224946
1649,1649,2,80,2025-04-23,,58806827.202354886,120.0,,490056.8933529574
1650,1650,2,118,2025-04-24,2025-05-19,231623.1581051809,2.0,2.0,115811.57905259044
1651,1651,2,81,2025-04-27,2025-06-14,405240.8380456849,2.0,2.0,202620.41902284246
1652,1652,2,93,2025-04-27,2025-06-14,117306.55838164563,1.0,1.0,117306.55838164563
1653,1653,2,125,2025-04-27,2025-06-14,202620.41902284248,2.0,2.0,101310.20951142124
1657,1657,4,0,2025-04-28,2025-06-03,6082110.559445125,79.0,79.0,76988.74125879905
1654,1654,4,71,2025-04-28,2025-08-13,39664015.38307928,66.0,66.0,600969.9300466558
1655,1655,4,71,2025-04-28,2025-08-13,23089183.316916656,46.0,46.0,501938.76775905775
1656,1656,4,48,2025-04-28,2025-05-29,1539775.3768555308,20.0,20.0,76988.76884277654
1658,1658,2,88,2025-04-30,2025-07-17,1311787.986007518,6.0,6.0,218631.33100125298
1659,1659,4,24,2025-05-05,2025-05-29,3431498.4297945797,24.0,24.0,142979.10124144083
1660,1660,0,16,2025-05-12,2025-06-10,88802446.3982437,45.0,45.0,1973387.6977387487
1661,1661,4,71,2025-05-14,2025-05-29,8347779.836586817,11.0,11.0,758889.076053347
1662,1662,2,109,2025-05-14,,15216838.565174896,112.0,,135864.63004620443
1664,1664,2,125,2025-05-16,2025-06-20,1796592.2021797614,20.0,5.0,89829.61010898807
1663,1663,2,115,2025-05-16,2025-08-15,82129.92924250338,1.0,1.0,82129.92924250338
1669,1669,2,117,2025-05-19,,6784181.070880467,55.0,,123348.74674328123
1670,1670,2,118,2025-05-19,,2158603.068007421,21.0,,102790.62228606768
1671,1671,2,124,2025-05-19,,4625578.002873045,50.0,,92511.56005746091
1672,1672,2,125,2025-05-19,,2035254.32126414,22.0,,92511.56005746091
1667,1667,2,85,2025-05-19,,5177719.933816163,34.0,,152285.88040635773
1668,1668,2,86,2025-05-19,,5242321.736589451,30.0,,174744.05788631504
1666,1666,2,81,2025-05-19,,13625198.398120018,53.0,,257079.21505886826
1665,1665,2,80,2025-05-19,,14516199.854328064,38.0,,382005.25932442275
1676,1676,4,22,2025-05-20,2025-07-16,5147735.670130034,50.0,30.0,102954.71340260068
1673,1673,4,61,2025-05-20,,5969561.065916412,30.0,,198985.36886388037
1674,1674,4,58,2025-05-20,,19607667.32779867,50.0,,392153.34655597334
1675,1675,4,71,2025-05-20,2025-07-15,28534522.20325113,50.0,12.0,570690.4440650226
1677,1677,2,122,2025-05-21,2025-08-14,1221592.9499691809,14.0,14.0,87256.63928351292
1678,1678,2,117,2025-05-23,2025-07-16,13958502.135609886,114.0,114.0,122443.0011895604
1679,1679,2,83,2025-05-27,2025-07-14,834968.0260583522,6.0,6.0,139161.33767639202
1806,1893,4,32,2025-05-29,,16744018.753943227,50.0,,334880.37507886457
1680,1680,4,32,2025-05-29,,16936055.9480988,50.0,,338721.118961976
1682,1682,2,93,2025-06-04,,15330980.379283909,98.0,,156438.57529881538
1683,1683,2,86,2025-06-04,2025-06-20,503990.25547298766,4.0,4.0,125997.56386824691
1684,1684,2,85,2025-06-04,2025-06-20,125997.56386824691,1.0,1.0,125997.56386824691
1685,1685,2,110,2025-06-04,2025-06-20,1297270.9175874705,13.0,13.0,99790.07058365157
1645,1645,4,24,2025-06-05,2025-07-16,1533866.6332952154,8.0,8.0,191733.32916190193
1644,1644,4,24,2025-06-05,2025-07-16,4648080.706955198,20.0,20.0,232404.0353477599
1686,1686,2,109,2025-06-05,,16787491.50907484,130.0,,129134.55006980647
1681,1681,0,18,2025-06-05,,111918939.93103115,53.0,,2111678.111906248
1704,1704,2,126,2025-06-06,2025-06-14,85536.88340288414,1.0,1.0,85536.88340288414
1702,1702,2,110,2025-06-06,2025-06-14,144612.24753798323,1.0,1.0,144612.24753798323
1691,1691,2,103,2025-06-06,2025-07-15,1506075.611864312,10.0,10.0,150607.5611864312
1694,1694,2,112,2025-06-06,2025-07-15,1409660.1753431968,10.0,10.0,140966.0175343197
1687,1687,2,126,2025-06-06,2025-07-15,1127006.85588679,10.0,10.0,112700.685588679
1692,1692,2,104,2025-06-06,2025-07-15,1506075.611864312,10.0,10.0,150607.5611864312
1689,1689,2,87,2025-06-06,2025-07-15,1778698.5703033265,10.0,9.0,177869.85703033264
1703,1703,2,102,2025-06-06,2025-06-14,185775.17896454304,1.0,1.0,185775.17896454304
1701,1701,2,118,2025-06-06,2025-06-14,173749.19117306813,1.0,1.0,173749.19117306813
1693,1693,2,111,2025-06-06,2025-07-15,1409660.1753431968,10.0,10.0,140966.0175343197
1700,1700,2,110,2025-06-06,2025-08-03,7575176.5818430595,60.0,60.0,126252.94303071765
1695,1695,2,119,2025-06-06,2025-07-15,1393036.8242188666,10.0,10.0,139303.68242188665
1688,1688,2,127,2025-06-06,2025-07-15,1127006.85588679,10.0,10.0,112700.685588679
1690,1690,2,95,2025-06-06,2025-07-15,1642387.0910838193,10.0,10.0,164238.70910838194
1698,1698,2,124,2025-06-06,2025-08-03,17243204.895067886,170.0,170.0,101430.6170298111
1696,1696,2,120,2025-06-06,2025-07-15,1393036.8242188666,10.0,10.0,139303.68242188665
1699,1699,2,125,2025-06-06,2025-08-03,6085837.021788666,60.0,60.0,101430.6170298111
1706,1706,2,118,2025-06-09,2025-07-18,8726395.598754348,70.0,70.0,124662.79426791926
1705,1705,2,109,2025-06-09,2025-07-18,7683124.10313205,60.0,60.0,128052.06838553416
1708,1708,2,81,2025-06-09,,36524777.13957892,150.0,,243498.51426385948
1714,1714,2,117,2025-06-09,,37378133.86913404,311.0,,120186.9256242252
1713,1713,2,102,2025-06-09,,3995409.479899037,30.0,,133180.31599663457
1712,1712,2,101,2025-06-09,,18641795.850164987,134.0,,139117.87947884318
1711,1711,2,94,2025-06-09,2025-08-27,9240557.490434049,60.0,60.0,154009.29150723416
1710,1710,2,93,2025-06-09,,55088653.46517947,360.0,,153024.0374032763
1709,1709,2,83,2025-06-09,,24485534.991559565,120.0,,204046.12492966306
1707,1707,2,80,2025-06-09,,54925579.83591583,114.0,,481803.33189399855
1717,1717,2,89,2025-06-16,2025-06-20,147510.0913223448,1.0,1.0,147510.0913223448
1715,1715,0,7,2025-06-16,2025-08-12,1133059.8751595323,2.0,2.0,566529.9375797661
1716,1716,4,6,2025-06-16,2025-06-19,2196187.0636716774,8.0,8.0,274523.3829589597
1718,1718,2,85,2025-06-17,,27164447.71341335,150.0,,181096.31808942233
1719,1719,2,109,2025-06-17,,17727936.492353756,140.0,,126628.11780252683
1720,1720,2,86,2025-06-17,,21230060.67448305,120.0,,176917.17228735876
1721,1721,2,81,2025-06-18,2025-06-20,1792917.8078444516,5.0,5.0,358583.56156889035
1723,1723,0,14,2025-06-19,2025-07-15,195815532.62577564,80.0,80.0,2447694.1578221954
1722,1722,0,16,2025-06-19,2025-08-26,71873201.1796881,34.0,34.0,2113917.681755532
1724,1724,2,83,2025-06-20,,36226294.53852956,180.0,,201257.19188071977
1726,1726,2,104,2025-06-24,2025-07-18,742672.3301808576,5.0,5.0,148534.4660361715
1725,1725,2,117,2025-06-24,,22977374.246745966,180.0,,127652.0791485887
1727,1727,2,109,2025-06-30,2025-07-29,11453827.808256056,90.0,90.0,127264.75342506729
1728,1728,2,109,2025-06-30,,11745832.559058107,90.0,,130509.2506562012
1729,1729,2,110,2025-07-01,2025-07-29,6810990.663753228,50.0,50.0,136219.81327506457
1731,1731,2,101,2025-07-02,,15202068.060852932,110.0,,138200.61873502666
1730,1730,2,102,2025-07-02,,11130658.817050826,80.0,,139133.2352131353
1732,1732,2,125,2025-07-03,2025-07-30,1359317.6479069951,16.0,16.0,84957.3529941872
1735,1735,2,124,2025-07-08,2025-07-30,1730626.9255577552,27.0,27.0,64097.29353917612
1734,1734,2,93,2025-07-08,,7630216.828253095,50.0,,152604.3365650619
1736,1736,0,18,2025-07-09,,55775999.11085886,28.0,,1991999.9682449591
1737,1737,2,94,2025-07-10,,12139921.22262164,80.0,,151749.0152827705
1739,1739,2,124,2025-07-11,,14616566.045528488,114.0,,128215.49162744288
1738,1738,2,124,2025-07-11,2025-08-15,4026103.344114284,39.0,39.0,103233.41907985344
1740,1740,0,19,2025-07-11,,65486606.87340506,33.0,,1984442.6325274261
1763,1763,4,61,2025-07-15,,1970518.1672980648,9.0,,218946.4630331183
1749,1749,4,50,2025-07-15,2025-08-11,3944655.6521174368,16.0,16.0,246540.9782573398
1741,1741,4,67,2025-07-15,,4478450.380222875,25.0,,179138.015208915
1742,1742,4,24,2025-07-15,2025-08-29,5692608.038861076,26.0,26.0,218946.4630331183
1743,1743,4,32,2025-07-15,2025-08-29,16878781.877462212,40.0,40.0,421969.5469365553
1744,1744,4,67,2025-07-15,,4567387.908642303,25.0,,182695.51634569213
1745,1745,4,0,2025-07-15,,9035985.88414887,70.0,,129085.51263069814
1746,1746,4,56,2025-07-15,,17940251.857450087,40.0,,448506.2964362522
1747,1747,4,58,2025-07-15,,16969461.205193173,40.0,,424236.5301298293
1748,1748,4,61,2025-07-15,,13704125.488436304,65.0,,210832.699822097
1750,1750,4,32,2025-07-15,,16695128.199325806,50.0,,333902.5639865161
1751,1751,4,37,2025-07-15,,20059899.16432165,60.0,,334331.65273869416
1733,1733,1,34,2025-07-17,2025-08-21,59098075.00831977,1.0,1.0,59098075.00831977
1753,1753,2,124,2025-07-21,2025-08-24,10028109.212535558,100.0,100.0,100281.09212535559
1752,1752,2,75,2025-07-21,2025-08-23,1729848.839162384,23.0,23.0,75210.8190940167
1754,1754,1,5,2025-07-22,2025-08-15,73700178.32585616,1.0,1.0,73700178.32585616
1755,1755,2,124,2025-07-24,2025-08-25,9884730.60023331,98.0,98.0,100864.5979615644
1756,1756,2,86,2025-07-24,2025-07-30,166771.10153088474,1.0,1.0,166771.10153088474
1758,1758,2,94,2025-07-24,,4467986.487828673,25.0,,178719.45951314693
1759,1759,2,93,2025-07-24,2025-07-30,177134.05678444414,1.0,1.0,177134.05678444414
1757,1757,2,81,2025-07-24,2025-07-30,393707.9336494757,2.0,2.0,196853.96682473784
1761,1761,2,109,2025-07-25,2025-08-24,8062274.368923252,60.0,60.0,134371.2394820542
1760,1760,2,81,2025-07-25,,35194422.03739254,147.0,,239417.8369890649
1762,1762,2,81,2025-07-28,,37955918.26489079,150.0,,253039.45509927193
1764,1764,0,11,2025-08-01,,38936915.31798787,21.0,,1854138.824666089
1765,1765,2,83,2025-08-04,,2875102.293757761,14.0,,205364.44955412578
1766,1766,2,78,2025-08-07,,186489.7332986666,2.0,,93244.8666493333
1768,1768,4,6,2025-08-12,2025-08-28,1600239.6501699572,6.0,6.0,266706.6083616595
1769,1769,4,25,2025-08-12,,457647.121356367,1.0,,457647.121356367
1775,1775,2,99,2025-08-15,,326277.72924603143,2.0,,163138.86462301572
1778,1778,2,108,2025-08-15,,163138.86462301572,1.0,,163138.86462301572
1777,1777,2,107,2025-08-15,,326277.72924603143,2.0,,163138.86462301572
1773,1773,2,92,2025-08-15,,356866.2663628468,2.0,,178433.1331814234
1776,1776,2,105,2025-08-15,,2600025.654929313,15.0,,173335.0436619542
1770,1770,4,26,2025-08-15,2025-08-25,5760311.972290604,33.0,23.0,174554.90825123043
1772,1772,2,89,2025-08-15,,917656.1135044632,6.0,,152942.6855840772
1771,1771,2,84,2025-08-15,,407847.1615575393,2.0,,203923.58077876965
1774,1774,2,98,2025-08-15,,326277.72924603143,2.0,,163138.86462301572
1767,1767,4,37,2025-08-18,,9429104.400232209,30.0,,314303.4800077403
1785,1785,2,106,2025-08-20,,308114.55060156784,2.0,,154057.27530078392
1784,1784,2,90,2025-08-20,,1412191.6902571858,11.0,,128381.06275065326
1787,1787,2,122,2025-08-20,,143786.79028073166,1.0,,143786.79028073166
1786,1786,2,121,2025-08-20,,143786.79028073166,1.0,,143786.79028073166
1788,1788,2,117,2025-08-20,,1049643.5690493411,14.0,,74974.54064638152
1782,1782,2,115,2025-08-20,,164327.76032083618,1.0,,164327.76032083618
1781,1781,2,100,2025-08-20,,184868.7303609407,1.0,,184868.7303609407
1779,1779,2,82,2025-08-20,,2259506.7044114973,11.0,,205409.7004010452
